record_id,action,editor,date,notes
2019M0402,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020Q0263,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020K0277,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2018X0485,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0077,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020X0392,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2018R0518,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019K0238,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0296,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0380,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019M0370,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019M0452,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020Y0188,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019M0415,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019M0120,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2018R0391,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2018R0452,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2018R0458,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2018R0483,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2018R0513,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2018R0514,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0032,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0050,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0092,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0200,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0201,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0202,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0325,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0357,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0444,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020R0225,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020R0295,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020R0324,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020R0333,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020R0424,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2018R0347,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2018R0366,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2018R0388,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2018R0392,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2018R0393,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2018R0394,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2018R0423,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2018R0453,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2018R0454,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2018R0459,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2018R0471,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2018R0497,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2018R0510,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2018R0511,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0028,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0045,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0047,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0048,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0049,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0076,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0090,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0091,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0104,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0114,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0124,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0128,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0142,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0143,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0156,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0157,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0181,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0183,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0241,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0242,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0273,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0312,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0341,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0358,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0359,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0384,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0431,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0433,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0445,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020R0110,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020R0111,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020R0148,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020R0177,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020R0233,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020R0234,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020R0235,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020R0256,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020R0280,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020R0281,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020R0350,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020R0351,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2018K0415,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2018Q0519,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020Q0381,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020K0151,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020Q0218,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019K0405,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019K0442,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020K0116,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020X0356,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019Q0387,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020M0229,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019Q0134,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2018K0488,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2018Q0441,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2018R0460,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019K0169,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019K0469,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019M0034,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019M0408,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019Q0259,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0029,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0477,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019X0152,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020K0273,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020M0195,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020M0202,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020M0375,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020M0377,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020M0383,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020M0422,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020Q0118,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020Q0417,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019Q0451,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020Q0105,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2018M0404,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019M0422,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2018K0445,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019X0192,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020M0119,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019K0020,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019M0388,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019K0416,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020M0154,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2018M0403,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020M0115,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019Y0061,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020K0368,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020M0125,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020K0403,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020K0123,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019K0153,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2018M0521,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019M0272,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019M0450,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2018M0508,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2018Q0520,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019Y0353,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020K0205,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020Q0304,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020Y0186,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019Q0127,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019K0125,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020Y0245,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020M0127,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2018K0405,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019X0420,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2018M0472,remove,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0311,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2018R0346,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0097,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020R0232,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020R0400,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0438,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020R0373,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020R0372,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020R0360,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020R0279,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0278,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0129,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020R0159,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0338,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020R0139,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020R0313,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0291,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0052,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0286,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2018R0422,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2018R0469,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020R0187,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0130,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020R0192,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020R0239,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020R0371,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0027,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0366,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020R0323,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2020R0355,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
2019R0401,add,HED,3/17/2021,refer to file ZAP_20210317.xslx for record correction
